"GO.ID","Term","Annotated","Significant","Expected","FoldEnrichment","p_classic","fdr_classic_BH","p_weight01"
"GO:0046130","purine ribonucleoside catabolic process",5,1,0.01,151.2,0.00660063842599812,1,0.00660063842599812
"GO:0046500","S-adenosylmethionine metabolic process",5,1,0.01,151.2,0.00660063842599812,1,0.00660063842599812
"GO:0070911","global genome nucleotide-excision repair",5,1,0.01,151.2,0.00660063842599812,1,0.00660063842599812
"GO:0042219","cellular modified amino acid catabolic process",6,1,0.01,126,0.00791683499648388,1,0.00791683499648388
"GO:0006152","purine nucleoside catabolic process",7,1,0.01,108,0.00923172322047761,1,1
"GO:0042454","ribonucleoside catabolic process",7,1,0.01,108,0.00923172322047761,1,1
"GO:0009164","nucleoside catabolic process",8,1,0.01,94.5,0.0105453039652966,1,1
"GO:0034656","nucleobase-containing small molecule catabolic process",8,1,0.01,94.5,0.0105453039652966,1,1
"GO:0044273","sulfur compound catabolic process",8,1,0.01,94.5,0.0105453039652966,1,0.0105453039652966
"GO:1901658","glycosyl compound catabolic process",9,1,0.01,84,0.0118575780979683,1,1
"GO:0006409","tRNA export from nucleus",11,1,0.01,68.73,0.0144782099935492,1,0.0144782099935492
"GO:0072523","purine-containing compound catabolic process",11,1,0.01,68.73,0.0144782099935492,1,1
"GO:0006656","phosphatidylcholine biosynthetic process",12,1,0.02,63,0.0157865694890766,1,0.0157865694890766
"GO:0006534","cysteine metabolic process",13,1,0.02,58.15,0.017093625837697,1,0.017093625837697
"GO:0046128","purine ribonucleoside metabolic process",13,1,0.02,58.15,0.017093625837697,1,1
"GO:0046470","phosphatidylcholine metabolic process",13,1,0.02,58.15,0.017093625837697,1,1
"GO:0006639","acylglycerol metabolic process",14,1,0.02,54,0.0183993799049997,1,1
"GO:0006641","triglyceride metabolic process",14,1,0.02,54,0.0183993799049997,1,0.0183993799049997
"GO:0006638","neutral lipid metabolic process",15,1,0.02,50.4,0.0197038325562889,1,1
"GO:0042278","purine nucleoside metabolic process",16,1,0.02,47.25,0.0210069846565794,1,1
"GO:0051031","tRNA transport",16,1,0.02,47.25,0.0210069846565794,1,1
"GO:0002181","cytoplasmic translation",189,2,0.25,8,0.0214414885795084,1,0.156984096331566
"GO:0006334","nucleosome assembly",17,1,0.02,44.47,0.0223088370705999,1,0.0223088370705999
"GO:0007094","mitotic spindle assembly checkpoint signaling",19,1,0.03,39.79,0.0249086462973052,1,0.0249086462973052
"GO:0071173","spindle assembly checkpoint signaling",19,1,0.03,39.79,0.0249086462973052,1,1
"GO:1901136","carbohydrate derivative catabolic process",20,1,0.03,37.8,0.0262066048380077,1,1
"GO:0006555","methionine metabolic process",21,1,0.03,36,0.0275032671484765,1,0.0275032671484765
"GO:0002182","cytoplasmic translational elongation",23,1,0.03,32.87,0.0300927065315851,1,0.0300927065315851
"GO:0009303","rRNA transcription",23,1,0.03,32.87,0.0300927065315851,1,0.0300927065315851
"GO:0097164","ammonium ion metabolic process",23,1,0.03,32.87,0.0300927065315851,1,0.0300927065315851
"GO:0031445","regulation of heterochromatin formation",24,1,0.03,31.5,0.0313854853299437,1,0.0313854853299437
"GO:0097064","ncRNA export from nucleus",24,1,0.03,31.5,0.0313854853299437,1,1
"GO:0120261","regulation of heterochromatin organization",24,1,0.03,31.5,0.0313854853299437,1,1
"GO:1901606","alpha-amino acid catabolic process",26,1,0.03,29.08,0.0339671654524052,1,0.0339671654524052
"GO:0009069","serine family amino acid metabolic process",27,1,0.04,28,0.035256068500501,1,1
"GO:0031577","spindle checkpoint signaling",27,1,0.04,28,0.035256068500501,1,1
"GO:0045841","negative regulation of mitotic metaphase/anaphase transition",27,1,0.04,28,0.035256068500501,1,1
"GO:0071174","mitotic spindle checkpoint signaling",27,1,0.04,28,0.035256068500501,1,1
"GO:2000816","negative regulation of mitotic sister chromatid separation",27,1,0.04,28,0.035256068500501,1,1
"GO:1902100","negative regulation of metaphase/anaphase transition of cell cycle",28,1,0.04,27,0.0365436813553552,1,1
"GO:1905819","negative regulation of chromosome separation",28,1,0.04,27,0.0365436813553552,1,1
"GO:0009119","ribonucleoside metabolic process",29,1,0.04,26.07,0.0378300048782455,1,1
"GO:0000096","sulfur amino acid metabolic process",30,1,0.04,25.2,0.039115039930161,1,1
"GO:0009063","amino acid catabolic process",30,1,0.04,25.2,0.039115039930161,1,0.039115039930161
"GO:1901566","organonitrogen compound biosynthetic process",699,3,0.92,3.24,0.040731134294776,1,1
"GO:0033048","negative regulation of mitotic sister chromatid segregation",32,1,0.04,23.62,0.0416812480635892,1,1
"GO:0009116","nucleoside metabolic process",33,1,0.04,22.91,0.0429624228656434,1,1
"GO:0045839","negative regulation of mitotic nuclear division",34,1,0.04,22.24,0.0442423126378052,1,1
"GO:1901657","glycosyl compound metabolic process",34,1,0.04,22.24,0.0442423126378052,1,1
"GO:0009066","aspartate family amino acid metabolic process",35,1,0.05,21.6,0.0455209182396282,1,1
"GO:0051701","biological process involved in interaction with host",35,1,0.05,21.6,0.0455209182396282,1,0.0455209182396282
"GO:0033046","negative regulation of sister chromatid segregation",36,1,0.05,21,0.0467982405303752,1,1
"GO:0006414","translational elongation",37,1,0.05,20.43,0.0480742803690218,1,1
"GO:0051985","negative regulation of chromosome segregation",37,1,0.05,20.43,0.0480742803690218,1,1
"GO:0006575","cellular modified amino acid metabolic process",44,1,0.06,17.18,0.056970722674424,1,1
"GO:0098781","ncRNA transcription",45,1,0.06,16.8,0.0582365337849281,1,1
"GO:0006412","translation",327,2,0.43,4.62,0.0603382065291922,1,1
"GO:0006289","nucleotide-excision repair",47,1,0.06,16.09,0.0607643326592868,1,1
"GO:0044403","biological process involved in symbiotic interaction",47,1,0.06,16.09,0.0607643326592868,1,1
"GO:0043043","peptide biosynthetic process",335,2,0.44,4.51,0.0630932145203798,1,1
"GO:0006518","peptide metabolic process",353,2,0.47,4.28,0.0694734544024223,1,1
"GO:0051784","negative regulation of nuclear division",54,1,0.07,14,0.0695715734099226,1,1
"GO:0016054","organic acid catabolic process",55,1,0.07,13.75,0.0708246756679565,1,1
"GO:0046395","carboxylic acid catabolic process",55,1,0.07,13.75,0.0708246756679565,1,1
"GO:0034641","cellular nitrogen compound metabolic process",1570,4,2.08,1.93,0.0725224607279483,1,1
"GO:0034728","nucleosome organization",59,1,0.08,12.81,0.0758244313690865,1,1
"GO:0046474","glycerophospholipid biosynthetic process",63,1,0.08,12,0.0808039826643596,1,1
"GO:1902275","regulation of chromatin organization",64,1,0.08,11.81,0.0820457199387069,1,1
"GO:0043604","amide biosynthetic process",395,2,0.52,3.83,0.0852968622954151,1,1
"GO:0007091","metaphase/anaphase transition of mitotic cell cycle",67,1,0.09,11.28,0.0857633840589632,1,1
"GO:0010965","regulation of mitotic sister chromatid separation",67,1,0.09,11.28,0.0857633840589632,1,1
"GO:0030071","regulation of mitotic metaphase/anaphase transition",67,1,0.09,11.28,0.0857633840589632,1,1
"GO:0044784","metaphase/anaphase transition of cell cycle",68,1,0.09,11.12,0.0870000923659515,1,1
"GO:1902099","regulation of metaphase/anaphase transition of cell cycle",68,1,0.09,11.12,0.0870000923659515,1,1
"GO:1905818","regulation of chromosome separation",68,1,0.09,11.12,0.0870000923659515,1,1
"GO:0007093","mitotic cell cycle checkpoint signaling",69,1,0.09,10.96,0.0882355455562548,1,1
"GO:0045017","glycerolipid biosynthetic process",69,1,0.09,10.96,0.0882355455562548,1,1
"GO:2001251","negative regulation of chromosome organization",69,1,0.09,10.96,0.0882355455562548,1,1
"GO:0051306","mitotic sister chromatid separation",70,1,0.09,10.8,0.0894697444793596,1,1
"GO:1901991","negative regulation of mitotic cell cycle phase transition",71,1,0.09,10.65,0.0907026899844655,1,1
"GO:0000075","cell cycle checkpoint signaling",78,1,0.1,9.69,0.099298284088573,1,1
"GO:0034293","sexual sporulation",78,1,0.1,9.69,0.099298284088573,1,1
"GO:0043935","sexual sporulation resulting in formation of a cellular spore",78,1,0.1,9.69,0.099298284088573,1,0.099298284088573
"GO:0065004","protein-DNA complex assembly",78,1,0.1,9.69,0.099298284088573,1,1
"GO:0044271","cellular nitrogen compound biosynthetic process",973,3,1.29,2.33,0.100946659419886,1,1
"GO:0051304","chromosome separation",81,1,0.11,9.33,0.10296339366378,1,1
"GO:0006650","glycerophospholipid metabolic process",82,1,0.11,9.22,0.104182607535797,1,1
"GO:0033047","regulation of mitotic sister chromatid segregation",82,1,0.11,9.22,0.104182607535797,1,1
"GO:0043603","amide metabolic process",446,2,0.59,3.39,0.106149391791238,1,1
"GO:0031507","heterochromatin formation",85,1,0.11,8.89,0.107832793033166,1,1
"GO:0008654","phospholipid biosynthetic process",86,1,0.11,8.79,0.109047038976639,1,1
"GO:0033045","regulation of sister chromatid segregation",86,1,0.11,8.79,0.109047038976639,1,1
"GO:0071166","ribonucleoprotein complex localization",86,1,0.11,8.79,0.109047038976639,1,0.109047038976639
"GO:0006405","RNA export from nucleus",87,1,0.12,8.69,0.11026004505019,1,1
"GO:0070828","heterochromatin organization",87,1,0.12,8.69,0.11026004505019,1,1
"GO:0044282","small molecule catabolic process",92,1,0.12,8.22,0.11630650690992,1,1
"GO:1901988","negative regulation of cell cycle phase transition",92,1,0.12,8.22,0.11630650690992,1,1
"GO:0050658","RNA transport",93,1,0.12,8.13,0.117512091484394,1,1
"GO:0051236","establishment of RNA localization",93,1,0.12,8.13,0.117512091484394,1,1
"GO:0051983","regulation of chromosome segregation",93,1,0.12,8.13,0.117512091484394,1,1
"GO:0044419","biological process involved in interspecies interaction between organisms",94,1,0.12,8.04,0.118716442093082,1,1
"GO:0046486","glycerolipid metabolic process",94,1,0.12,8.04,0.118716442093082,1,1
"GO:0050657","nucleic acid transport",94,1,0.12,8.04,0.118716442093082,1,1
"GO:0044249","cellular biosynthetic process",1780,4,2.35,1.7,0.11988090574668,1,1
"GO:0030435","sporulation resulting in formation of a cellular spore",95,1,0.13,7.96,0.119919559578279,1,1
"GO:0006611","protein export from nucleus",96,1,0.13,7.88,0.121121444781996,1,0.121121444781996
"GO:1901576","organic substance biosynthetic process",1787,4,2.36,1.69,0.121779435971517,1,1
"GO:0045930","negative regulation of mitotic cell cycle",97,1,0.13,7.79,0.122322098545955,1,1
"GO:0051168","nuclear export",97,1,0.13,7.79,0.122322098545955,1,1
"GO:0009058","biosynthetic process",1791,4,2.37,1.69,0.122874383704075,1,1
"GO:0048646","anatomical structure formation involved in morphogenesis",99,1,0.13,7.64,0.12471971512005,1,1
"GO:0007088","regulation of mitotic nuclear division",100,1,0.13,7.56,0.125916679612194,1,1
"GO:0043934","sporulation",100,1,0.13,7.56,0.125916679612194,1,1
"GO:0006403","RNA localization",107,1,0.14,7.07,0.134261091972157,1,1
"GO:0006790","sulfur compound metabolic process",107,1,0.14,7.07,0.134261091972157,1,1
"GO:0006644","phospholipid metabolic process",109,1,0.14,6.94,0.136634197406736,1,1
"GO:0010639","negative regulation of organelle organization",110,1,0.15,6.87,0.137818918919729,1,1
"GO:0031503","protein-containing complex localization",113,1,0.15,6.69,0.141365768693012,1,0.141365768693012
"GO:0044703","multi-organism reproductive process",118,1,0.16,6.41,0.147252852639514,1,0.147252852639514
"GO:0051129","negative regulation of cellular component organization",118,1,0.16,6.41,0.147252852639514,1,1
"GO:1901605","alpha-amino acid metabolic process",121,1,0.16,6.25,0.150770540384755,1,1
"GO:0010948","negative regulation of cell cycle process",123,1,0.16,6.15,0.153109611706078,1,1
"GO:0003006","developmental process involved in reproduction",124,1,0.16,6.1,0.154277333716825,1,1
"GO:0015931","nucleobase-containing compound transport",126,1,0.17,6,0.156609154606839,1,1
"GO:0051783","regulation of nuclear division",128,1,0.17,5.91,0.15893615020933,1,1
"GO:0045814","negative regulation of gene expression, epigenetic",129,1,0.17,5.86,0.160097840609594,1,1
"GO:0006913","nucleocytoplasmic transport",131,1,0.17,5.77,0.162417610769318,1,1
"GO:0051169","nuclear transport",131,1,0.17,5.77,0.162417610769318,1,1
"GO:0045786","negative regulation of cell cycle",132,1,0.17,5.73,0.163575692192382,1,1
"GO:0072521","purine-containing compound metabolic process",133,1,0.18,5.68,0.164732572286168,1,1
"GO:0040029","epigenetic regulation of gene expression",136,1,0.18,5.56,0.168196012901249,1,1
"GO:0030154","cell differentiation",143,1,0.19,5.29,0.176235482809525,1,0.176235482809525
"GO:1901990","regulation of mitotic cell cycle phase transition",145,1,0.19,5.21,0.178521731954048,1,1
"GO:0010467","gene expression",1213,3,1.6,1.87,0.180345241633977,1,1
"GO:0034655","nucleobase-containing compound catabolic process",147,1,0.19,5.14,0.180803218907725,1,1
"GO:0044087","regulation of cellular component biogenesis",154,1,0.2,4.91,0.188751016492765,1,0.188751016492765
"GO:0071103","DNA conformation change",154,1,0.2,4.91,0.188751016492765,1,0.188751016492765
"GO:0000070","mitotic sister chromatid segregation",155,1,0.21,4.88,0.189881677096956,1,1
"GO:0033044","regulation of chromosome organization",156,1,0.21,4.85,0.191011155414005,1,1
"GO:0044270","cellular nitrogen compound catabolic process",158,1,0.21,4.78,0.193266568484258,1,1
"GO:0046700","heterocycle catabolic process",160,1,0.21,4.73,0.195517262295818,1,1
"GO:0019439","aromatic compound catabolic process",161,1,0.21,4.7,0.196640841538421,1,1
"GO:0009653","anatomical structure morphogenesis",163,1,0.22,4.64,0.198884468812426,1,1
"GO:0006520","amino acid metabolic process",165,1,0.22,4.58,0.201123393288342,1,1
"GO:1901987","regulation of cell cycle phase transition",165,1,0.22,4.58,0.201123393288342,1,1
"GO:0008610","lipid biosynthetic process",167,1,0.22,4.53,0.203357621542356,1,1
"GO:1901361","organic cyclic compound catabolic process",168,1,0.22,4.5,0.204472976639952,1,1
"GO:0000819","sister chromatid segregation",169,1,0.22,4.47,0.205587160146058,1,1
"GO:0044772","mitotic cell cycle phase transition",174,1,0.23,4.34,0.211140532519726,1,1
"GO:0140014","mitotic nuclear division",175,1,0.23,4.32,0.212247703702154,1,1
"GO:0055086","nucleobase-containing small molecule metabolic process",182,1,0.24,4.15,0.219965303939366,1,1
"GO:0090407","organophosphate biosynthetic process",183,1,0.24,4.13,0.221063171210387,1,1
"GO:0098813","nuclear chromosome segregation",183,1,0.24,4.13,0.221063171210387,1,1
"GO:0048856","anatomical structure development",184,1,0.24,4.11,0.222159879170668,1,1
"GO:0006338","chromatin remodeling",192,1,0.25,3.94,0.230891905575799,1,1
"GO:0044770","cell cycle phase transition",192,1,0.25,3.94,0.230891905575799,1,1
"GO:0007059","chromosome segregation",193,1,0.26,3.92,0.231978216443629,1,1
"GO:0007346","regulation of mitotic cell cycle",194,1,0.26,3.9,0.23306337615194,1,1
"GO:0048869","cellular developmental process",198,1,0.26,3.82,0.237392519656464,1,1
"GO:1903046","meiotic cell cycle process",199,1,0.26,3.8,0.238471935764522,1,0.238471935764522
"GO:0006807","nitrogen compound metabolic process",2140,4,2.83,1.41,0.250594573121389,1,1
"GO:0009059","macromolecule biosynthetic process",1406,3,1.86,1.61,0.26170631111968,1,1
"GO:0051321","meiotic cell cycle",225,1,0.3,3.36,0.266136778895642,1,1
"GO:0016072","rRNA metabolic process",229,1,0.3,3.3,0.270325037660099,1,1
"GO:0044255","cellular lipid metabolic process",233,1,0.31,3.24,0.27449534356696,1,1
"GO:0000280","nuclear division",234,1,0.31,3.23,0.275535120931966,1,1
"GO:1901135","carbohydrate derivative metabolic process",237,1,0.31,3.19,0.278647747992632,1,1
"GO:1901564","organonitrogen compound metabolic process",1443,3,1.91,1.57,0.278943329074076,1,1
"GO:0048285","organelle fission",241,1,0.32,3.14,0.282782302239904,1,1
"GO:0010564","regulation of cell cycle process",243,1,0.32,3.11,0.28484290155863,1,1
"GO:0006325","chromatin organization",247,1,0.33,3.06,0.288950776569989,1,1
"GO:0006629","lipid metabolic process",247,1,0.33,3.06,0.288950776569989,1,1
"GO:0035556","intracellular signal transduction",250,1,0.33,3.02,0.292020049813418,1,1
"GO:0006281","DNA repair",251,1,0.33,3.01,0.293040929337839,1,1
"GO:0032502","developmental process",252,1,0.33,3,0.294060704412722,1,1
"GO:0044238","primary metabolic process",2233,4,2.95,1.35,0.297113391918946,1,1
"GO:1901565","organonitrogen compound catabolic process",257,1,0.34,2.94,0.299143040924115,1,1
"GO:0019637","organophosphate metabolic process",261,1,0.35,2.9,0.303189111244571,1,1
"GO:0051726","regulation of cell cycle",275,1,0.36,2.75,0.317212532204929,1,1
"GO:0071824","protein-DNA complex organization",281,1,0.37,2.69,0.323157318876969,1,1
"GO:0019752","carboxylic acid metabolic process",283,1,0.37,2.67,0.325130260669385,1,1
"GO:0006974","DNA damage response",288,1,0.38,2.62,0.330043744808592,1,1
"GO:0043436","oxoacid metabolic process",292,1,0.39,2.59,0.333955174563541,1,1
"GO:0006082","organic acid metabolic process",293,1,0.39,2.58,0.334930350003418,1,1
"GO:0033043","regulation of organelle organization",298,1,0.39,2.54,0.339790174459591,1,1
"GO:0019953","sexual reproduction",307,1,0.41,2.46,0.348470683803546,1,1
"GO:0010629","negative regulation of gene expression",314,1,0.42,2.41,0.355162786810994,1,1
"GO:0007165","signal transduction",317,1,0.42,2.38,0.358014993232615,1,1
"GO:0071704","organic substance metabolic process",2342,4,3.1,1.29,0.359558255262057,1,1
"GO:0022414","reproductive process",334,1,0.44,2.26,0.373999192016846,1,1
"GO:0010558","negative regulation of macromolecule biosynthetic process",335,1,0.44,2.26,0.374930048236895,1,1
"GO:0000003","reproduction",352,1,0.47,2.15,0.390596340726292,1,1
"GO:0009890","negative regulation of biosynthetic process",353,1,0.47,2.14,0.391508621653349,1,1
"GO:0031327","negative regulation of cellular biosynthetic process",353,1,0.47,2.14,0.391508621653349,1,1
"GO:0023052","signaling",354,1,0.47,2.14,0.39241987792942,1,1
"GO:0044237","cellular metabolic process",2394,4,3.17,1.26,0.392592932241555,1,1
"GO:0006259","DNA metabolic process",358,1,0.47,2.11,0.396054671870118,1,1
"GO:0034660","ncRNA metabolic process",368,1,0.49,2.05,0.405070306733748,1,1
"GO:1903047","mitotic cell cycle process",370,1,0.49,2.04,0.406861251236144,1,1
"GO:0010605","negative regulation of macromolecule metabolic process",378,1,0.5,2,0.413984624535362,1,1
"GO:0051128","regulation of cellular component organization",381,1,0.5,1.98,0.416639277031205,1,1
"GO:0008152","metabolic process",2436,4,3.22,1.24,0.420895045019628,1,1
"GO:0000278","mitotic cell cycle",387,1,0.51,1.95,0.421921514256065,1,1
"GO:0031324","negative regulation of cellular metabolic process",402,1,0.53,1.88,0.434970166959648,1,1
"GO:0009892","negative regulation of metabolic process",403,1,0.53,1.88,0.435832149923859,1,1
"GO:0006886","intracellular protein transport",404,1,0.53,1.87,0.436693146261251,1,1
"GO:0007154","cell communication",409,1,0.54,1.85,0.44098335489612,1,1
"GO:0019538","protein metabolic process",1067,2,1.41,1.42,0.442080776833629,1,1
"GO:0065003","protein-containing complex assembly",411,1,0.54,1.84,0.442692558300449,1,1
"GO:0015833","peptide transport",412,1,0.54,1.83,0.443545688712542,1,0.443545688712542
"GO:0015031","protein transport",420,1,0.56,1.8,0.450335520102767,1,1
"GO:0042886","amide transport",423,1,0.56,1.79,0.452865617544794,1,1
"GO:0045184","establishment of protein localization",431,1,0.57,1.75,0.459569847614124,1,1
"GO:0006351","DNA-templated transcription",445,1,0.59,1.7,0.471153769541088,1,1
"GO:0032774","RNA biosynthetic process",453,1,0.6,1.67,0.477688961429828,1,1
"GO:0043170","macromolecule metabolic process",1839,3,2.43,1.23,0.489252527412735,1,1
"GO:1901575","organic substance catabolic process",471,1,0.62,1.61,0.492171576920656,1,1
"GO:0051276","chromosome organization",496,1,0.66,1.52,0.511784098090683,1,1
"GO:0071705","nitrogen compound transport",498,1,0.66,1.52,0.513328168034369,1,1
"GO:0006796","phosphate-containing compound metabolic process",505,1,0.67,1.5,0.518703585533326,1,1
"GO:0022402","cell cycle process",512,1,0.68,1.48,0.524034349923899,1,1
"GO:0006793","phosphorus metabolic process",515,1,0.68,1.47,0.526305355390888,1,1
"GO:0044248","cellular catabolic process",528,1,0.7,1.43,0.536052606313837,1,1
"GO:0048523","negative regulation of cellular process",533,1,0.71,1.42,0.539761200729406,1,1
"GO:0048519","negative regulation of biological process",539,1,0.71,1.4,0.544182114636364,1,1
"GO:0044281","small molecule metabolic process",542,1,0.72,1.39,0.546380589622976,1,1
"GO:0007049","cell cycle",548,1,0.72,1.38,0.550753672019108,1,1
"GO:0046907","intracellular transport",548,1,0.72,1.38,0.550753672019108,1,1
"GO:0010468","regulation of gene expression",554,1,0.73,1.36,0.55509505918289,1,1
"GO:0071702","organic substance transport",561,1,0.74,1.35,0.560120156410934,1,1
"GO:0006139","nucleobase-containing compound metabolic process",1272,2,1.68,1.19,0.560196423014306,1,1
"GO:0009056","catabolic process",565,1,0.75,1.34,0.562972458641088,1,1
"GO:0033554","cellular response to stress",570,1,0.75,1.33,0.56651830346751,1,1
"GO:0008104","protein localization",572,1,0.76,1.32,0.567930582600856,1,1
"GO:0034654","nucleobase-containing compound biosynthetic process",581,1,0.77,1.3,0.574243180388448,1,1
"GO:0070727","cellular macromolecule localization",582,1,0.77,1.3,0.574940285291619,1,1
"GO:0010556","regulation of macromolecule biosynthetic process",592,1,0.78,1.28,0.581864348322143,1,1
"GO:0051649","establishment of localization in cell",603,1,0.8,1.25,0.589382739666867,1,1
"GO:0022607","cellular component assembly",604,1,0.8,1.25,0.590061165541023,1,1
"GO:0006950","response to stress",605,1,0.8,1.25,0.590738750391368,1,1
"GO:0006725","cellular aromatic compound metabolic process",1328,2,1.76,1.14,0.59125544834697,1,1
"GO:0033036","macromolecule localization",612,1,0.81,1.24,0.595458354050106,1,1
"GO:0031326","regulation of cellular biosynthetic process",620,1,0.82,1.22,0.600802072441684,1,1
"GO:0009889","regulation of biosynthetic process",621,1,0.82,1.22,0.60146629528288,1,1
"GO:0046483","heterocycle metabolic process",1348,2,1.78,1.12,0.60217568264448,1,1
"GO:0019438","aromatic compound biosynthetic process",635,1,0.84,1.19,0.610678658416308,1,1
"GO:0043933","protein-containing complex organization",638,1,0.84,1.18,0.612631772092429,1,1
"GO:0018130","heterocycle biosynthetic process",655,1,0.87,1.15,0.623560976895049,1,1
"GO:1901360","organic cyclic compound metabolic process",1389,2,1.84,1.09,0.624250039951229,1,1
"GO:1901362","organic cyclic compound biosynthetic process",692,1,0.92,1.09,0.64654745761894,1,1
"GO:0060255","regulation of macromolecule metabolic process",725,1,0.96,1.04,0.666145868353513,1,1
"GO:0031323","regulation of cellular metabolic process",775,1,1.03,0.98,0.694273230438682,1,1
"GO:0006810","transport",777,1,1.03,0.97,0.695360016638353,1,1
"GO:0019222","regulation of metabolic process",778,1,1.03,0.97,0.695902321904684,1,1
"GO:0051641","cellular localization",778,1,1.03,0.97,0.695902321904684,1,1
"GO:0051234","establishment of localization",826,1,1.09,0.92,0.721092953910436,1,1
"GO:0051716","cellular response to stimulus",844,1,1.12,0.9,0.730123599532913,1,1
"GO:0044085","cellular component biogenesis",847,1,1.12,0.89,0.731607113042359,1,1
"GO:0016070","RNA metabolic process",923,1,1.22,0.82,0.767191865788646,1,1
"GO:0050896","response to stimulus",934,1,1.24,0.81,0.772032702812427,1,1
"GO:0051179","localization",966,1,1.28,0.78,0.785686524444472,1,1
"GO:0006996","organelle organization",1044,1,1.38,0.72,0.816397402199164,1,1
"GO:0050794","regulation of cellular process",1065,1,1.41,0.71,0.824069279906695,1,1
"GO:0050789","regulation of biological process",1092,1,1.44,0.69,0.833576821145065,1,1
"GO:0090304","nucleic acid metabolic process",1107,1,1.46,0.68,0.838689287266596,1,1
"GO:0016043","cellular component organization",1326,1,1.75,0.57,0.900745556340216,1,1
"GO:0065007","biological regulation",1355,1,1.79,0.56,0.907360146286104,1,1
"GO:0071840","cellular component organization or biogenesis",1512,1,2,0.5,0.93762402842688,1,1
"GO:0009987","cellular process",2988,4,3.95,1.01,0.953201759469626,1,1
"GO:0008150","biological_process",3024,4,4,1,1,1,1
"GO:0000001","mitochondrion inheritance",19,0,0.03,0,1,1,1
"GO:0000002","mitochondrial genome maintenance",29,0,0.04,0,1,1,1
"GO:0000011","vacuole inheritance",11,0,0.01,0,1,1,1
"GO:0000018","regulation of DNA recombination",31,0,0.04,0,1,1,1
"GO:0000019","regulation of mitotic recombination",11,0,0.01,0,1,1,1
"GO:0000022","mitotic spindle elongation",19,0,0.03,0,1,1,1
"GO:0000027","ribosomal large subunit assembly",33,0,0.04,0,1,1,1
"GO:0000028","ribosomal small subunit assembly",17,0,0.02,0,1,1,1
"GO:0000032","cell wall mannoprotein biosynthetic process",5,0,0.01,0,1,1,1
"GO:0000038","very long-chain fatty acid metabolic process",5,0,0.01,0,1,1,1
"GO:0000041","transition metal ion transport",27,0,0.04,0,1,1,1
"GO:0000045","autophagosome assembly",27,0,0.04,0,1,1,1
"GO:0000050","urea cycle",8,0,0.01,0,1,1,1
"GO:0000054","ribosomal subunit export from nucleus",35,0,0.05,0,1,1,1
"GO:0000055","ribosomal large subunit export from nucleus",18,0,0.02,0,1,1,1
"GO:0000056","ribosomal small subunit export from nucleus",10,0,0.01,0,1,1,1
"GO:0000073","initial mitotic spindle pole body separation",7,0,0.01,0,1,1,1
"GO:0000076","DNA replication checkpoint signaling",19,0,0.03,0,1,1,1
"GO:0000077","DNA damage checkpoint signaling",34,0,0.04,0,1,1,1
"GO:0000079","regulation of cyclin-dependent protein serine/threonine kinase activity",17,0,0.02,0,1,1,1
"GO:0000082","G1/S transition of mitotic cell cycle",41,0,0.05,0,1,1,1
"GO:0000083","regulation of transcription involved in G1/S transition of mitotic cell cycle",11,0,0.01,0,1,1,1
"GO:0000086","G2/M transition of mitotic cell cycle",59,0,0.08,0,1,1,1
"GO:0000097","sulfur amino acid biosynthetic process",24,0,0.03,0,1,1,1
"GO:0000103","sulfate assimilation",9,0,0.01,0,1,1,1
"GO:0000105","histidine biosynthetic process",7,0,0.01,0,1,1,1
"GO:0000122","negative regulation of transcription by RNA polymerase II",85,0,0.11,0,1,1,1
"GO:0000128","flocculation",6,0,0.01,0,1,1,1
"GO:0000132","establishment of mitotic spindle orientation",9,0,0.01,0,1,1,1
"GO:0000147","actin cortical patch assembly",17,0,0.02,0,1,1,1
"GO:0000154","rRNA modification",21,0,0.03,0,1,1,1
"GO:0000160","phosphorelay signal transduction system",5,0,0.01,0,1,1,1
"GO:0000162","tryptophan biosynthetic process",5,0,0.01,0,1,1,1
"GO:0000165","MAPK cascade",36,0,0.05,0,1,1,1
"GO:0000183","rDNA heterochromatin formation",19,0,0.03,0,1,1,1
"GO:0000184","nuclear-transcribed mRNA catabolic process, nonsense-mediated decay",22,0,0.03,0,1,1,1
"GO:0000209","protein polyubiquitination",34,0,0.04,0,1,1,1
"GO:0000212","meiotic spindle organization",5,0,0.01,0,1,1,1
"GO:0000226","microtubule cytoskeleton organization",86,0,0.11,0,1,1,1
"GO:0000244","spliceosomal tri-snRNP complex assembly",6,0,0.01,0,1,1,1
"GO:0000245","spliceosomal complex assembly",35,0,0.05,0,1,1,1
"GO:0000266","mitochondrial fission",8,0,0.01,0,1,1,1
"GO:0000271","polysaccharide biosynthetic process",38,0,0.05,0,1,1,1
"GO:0000272","polysaccharide catabolic process",24,0,0.03,0,1,1,1
"GO:0000281","mitotic cytokinesis",89,0,0.12,0,1,1,1
"GO:0000282","cellular bud site selection",23,0,0.03,0,1,1,1
"GO:0000288","nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay",46,0,0.06,0,1,1,1
"GO:0000289","nuclear-transcribed mRNA poly(A) tail shortening",17,0,0.02,0,1,1,1
"GO:0000290","deadenylation-dependent decapping of nuclear-transcribed mRNA",9,0,0.01,0,1,1,1
"GO:0000291","nuclear-transcribed mRNA catabolic process, exonucleolytic",21,0,0.03,0,1,1,1
